,phi,rho,te,s
1206,1.475,0.011,52792.746803830414,10000.0
1207,1.48,0.011,54164.09618568633,10000.0
1208,1.4849999999999999,0.011,55571.44617409415,10000.0
1209,1.49,0.011,57015.74524089147,10000.0
1210,1.495,0.011,58497.96296145436,10000.0
1211,1.5,0.011,60019.094181123146,10000.0
1212,1.0,0.012,4389.0644099208175,10000.0
1213,1.005,0.012,4494.656949385627,10000.0
1214,1.01,0.012,4602.975526134994,10000.0
1215,1.015,0.012,4714.090518107868,10000.0
1216,1.02,0.012,4828.074120212139,10000.0
1217,1.025,0.012,4945.0003912340335,10000.0
1218,1.03,0.012,5064.9453019594575,10000.0
1219,1.035,0.012,5187.986784537266,10000.0
1220,1.04,0.012,5314.20478311705,10000.0
1221,1.045,0.012,5443.681305794659,10000.0
1222,1.05,0.012,5576.500780026501,10000.0
1223,1.055,0.012,5712.774443284238,10000.0
1224,1.06,0.012,5852.59582143155,10000.0
1225,1.065,0.012,5996.054122135096,10000.0
1226,1.07,0.012,6143.242120806939,10000.0
1227,1.075,0.012,6294.253866678093,10000.0
1228,1.08,0.012,6449.186885762219,10000.0
1229,1.085,0.012,6608.141165508567,10000.0
1230,1.09,0.012,6771.220193499831,10000.0
1231,1.095,0.012,6938.530582771746,10000.0
1232,1.1,0.012,7110.183493510655,10000.0
1233,1.105,0.012,7286.292796988569,10000.0
1234,1.11,0.012,7466.978834684122,10000.0
1235,1.115,0.012,7652.365446178874,10000.0
1236,1.12,0.012,7842.582374833822,10000.0
1237,1.125,0.012,8037.766921797836,10000.0
1238,1.13,0.012,8238.06537411717,10000.0
1239,1.135,0.012,8443.637730930353,10000.0
1240,1.1400000000000001,0.012,8654.665297998456,10000.0
1241,1.145,0.012,8871.370937240208,10000.0
1242,1.15,0.012,9094.066435820076,10000.0
1243,1.155,0.012,9323.32910467696,10000.0
1244,1.16,0.012,9561.011408482187,10000.0
1245,1.165,0.012,10660.842743048852,10000.0
1246,1.17,0.012,11242.395939441116,10000.0
1247,1.175,0.012,11629.879938898866,10000.0
1248,1.18,0.012,11981.702112974528,10000.0
1249,1.185,0.012,12321.11522093995,10000.0
1250,1.19,0.012,12657.163972627037,10000.0
1251,1.195,0.012,12994.454667364475,10000.0
1252,1.2,0.012,13335.692450980374,10000.0
1253,1.205,0.012,13682.626594843743,10000.0
1254,1.21,0.012,14036.462497767656,10000.0
1255,1.215,0.012,14398.08320176594,10000.0
1256,1.22,0.012,14768.167452533582,10000.0
1257,1.225,0.012,15147.26411158125,10000.0
1258,1.23,0.012,15535.834750197477,10000.0
1259,1.235,0.012,15934.286553344828,10000.0
1260,1.24,0.012,16342.987950013248,10000.0
1261,1.245,0.012,16762.285958438068,10000.0
1262,1.25,0.012,17192.513917231878,10000.0
1263,1.255,0.012,17633.99707384569,10000.0
1264,1.26,0.012,18087.05879057087,10000.0
1265,1.2650000000000001,0.012,18552.023826652305,10000.0
1266,1.27,0.012,19029.21741904051,10000.0
1267,1.275,0.012,19518.97253310571,10000.0
1268,1.28,0.012,20021.626626624613,10000.0
1269,1.2850000000000001,0.012,20537.523617353418,10000.0
1270,1.29,0.012,21067.0176875378,10000.0
1271,1.295,0.012,21610.473180850346,10000.0
1272,1.3,0.012,22168.244036888736,10000.0
1273,1.305,0.012,22740.72555756575,10000.0
1274,1.31,0.012,23328.300581047137,10000.0
1275,1.315,0.012,23931.367813846227,10000.0
1276,1.32,0.012,24550.335706910137,10000.0
1277,1.325,0.012,25185.625869005737,10000.0
1278,1.33,0.012,25837.66577212681,10000.0
1279,1.335,0.012,26506.89864483867,10000.0
1280,1.34,0.012,27193.779568053105,10000.0
1281,1.345,0.012,27898.770661450944,10000.0
1282,1.35,0.012,28622.35209664215,10000.0
1283,1.355,0.012,29365.01306112983,10000.0
1284,1.3599999999999999,0.012,30127.257346561233,10000.0
1285,1.365,0.012,30909.60072773741,10000.0
1286,1.37,0.012,31712.57377782841,10000.0
1287,1.375,0.012,32536.71893071347,10000.0
1288,1.38,0.012,33382.595320460176,10000.0
1289,1.385,0.012,34250.77837208041,10000.0
1290,1.3900000000000001,0.012,35141.85361885438,10000.0
1291,1.395,0.012,36056.425126307346,10000.0
1292,1.4,0.012,36995.11114465315,10000.0
1293,1.405,0.012,37958.552116976665,10000.0
1294,1.4100000000000001,0.012,38947.394304302485,10000.0
1295,1.415,0.012,39962.31448381948,10000.0
1296,1.42,0.012,41003.992744706855,10000.0
1297,1.425,0.012,42073.142289701515,10000.0
1298,1.43,0.012,43170.4819779612,10000.0
1299,1.435,0.012,44296.757041094854,10000.0
1300,1.44,0.012,45452.73230248879,10000.0
1301,1.445,0.012,46639.18764966937,10000.0
1302,1.45,0.012,47856.927884055534,10000.0
1303,1.455,0.012,49106.78010181041,10000.0
1304,1.46,0.012,50389.588022715856,10000.0
1305,1.465,0.012,51706.22275273823,10000.0
1306,1.47,0.012,53057.57473625657,10000.0
1307,1.475,0.012,54444.559276846434,10000.0
1308,1.48,0.012,55868.11911370751,10000.0
1309,1.4849999999999999,0.012,57329.206153222985,10000.0
1310,1.49,0.012,58828.83602663778,10000.0
1311,1.495,0.012,60368.00585398975,10000.0
1312,1.5,0.012,61947.75736642602,10000.0
1313,1.0,0.013000000000000001,4389.0644099208175,10000.0
1314,1.005,0.013000000000000001,4496.500143622033,10000.0
1315,1.01,0.013000000000000001,4606.717465983271,10000.0
1316,1.015,0.013000000000000001,4719.788395472463,10000.0
1317,1.02,0.013000000000000001,4835.786815226355,10000.0
1318,1.025,0.013000000000000001,4954.788521330251,10000.0
1319,1.03,0.013000000000000001,5076.871272348066,10000.0
1320,1.035,0.013000000000000001,5202.114840134808,10000.0
1321,1.04,0.013000000000000001,5330.6010619646295,10000.0
1322,1.045,0.013000000000000001,5462.413894008438,10000.0
1323,1.05,0.013000000000000001,5597.655842751997,10000.0
1324,1.055,0.013000000000000001,5736.431380427862,10000.0
1325,1.06,0.013000000000000001,5878.828139001945,10000.0
1326,1.065,0.013000000000000001,6024.93845777757,10000.0
1327,1.07,0.013000000000000001,6174.856477416425,10000.0
1328,1.075,0.013000000000000001,6328.67878379186,10000.0
1329,1.08,0.013000000000000001,6486.505749510958,10000.0
1330,1.085,0.013000000000000001,6648.438985554095,10000.0
1331,1.09,0.013000000000000001,6814.586421641463,10000.0
1332,1.095,0.013000000000000001,6985.05659700033,10000.0
1333,1.1,0.013000000000000001,7159.965120514886,10000.0
1334,1.105,0.013000000000000001,7339.42819874996,10000.0
1335,1.11,0.013000000000000001,7523.571653618388,10000.0
1336,1.115,0.013000000000000001,7712.522495254224,10000.0
1337,1.12,0.013000000000000001,7906.416523525502,10000.0
1338,1.125,0.013000000000000001,8105.396230421208,10000.0
1339,1.13,0.013000000000000001,8309.616120734036,10000.0
1340,1.135,0.013000000000000001,8519.247986215782,10000.0
1341,1.1400000000000001,0.013000000000000001,8734.489966889962,10000.0
1342,1.145,0.013000000000000001,8955.602394774534,10000.0
1343,1.15,0.013000000000000001,9182.987037641295,10000.0
1344,1.155,0.013000000000000001,9417.557129436236,10000.0
1345,1.16,0.013000000000000001,9664.201785135368,10000.0
1346,1.165,0.013000000000000001,11004.515971153303,10000.0
1347,1.17,0.013000000000000001,11447.004721668189,10000.0
1348,1.175,0.013000000000000001,11817.25322859615,10000.0
1349,1.18,0.013000000000000001,12165.633400593844,10000.0
1350,1.185,0.013000000000000001,12506.65706110652,10000.0
1351,1.19,0.013000000000000001,12846.869468330106,10000.0
1352,1.195,0.013000000000000001,13189.857764300228,10000.0
1353,1.2,0.013000000000000001,13537.830742695201,10000.0
1354,1.205,0.013000000000000001,13892.260688182198,10000.0
1355,1.21,0.013000000000000001,14254.192836474298,10000.0
1356,1.215,0.013000000000000001,14624.408865620038,10000.0
1357,1.22,0.013000000000000001,15003.525807096417,10000.0
1358,1.225,0.013000000000000001,15392.050839508162,10000.0
1359,1.23,0.013000000000000001,15790.421144051546,10000.0
1360,1.235,0.013000000000000001,16199.02922143901,10000.0
1361,1.24,0.013000000000000001,16618.235920797328,10000.0
1362,1.245,0.013000000000000001,17048.385805299153,10000.0
1363,1.25,0.013000000000000001,17489.813249963154,10000.0
1364,1.255,0.013000000000000001,17942.848815560254,10000.0
1365,1.26,0.013000000000000001,18407.820001594115,10000.0
1366,1.2650000000000001,0.013000000000000001,18885.05854283108,10000.0
1367,1.27,0.013000000000000001,19374.899561573246,10000.0
1368,1.275,0.013000000000000001,19877.685023910977,10000.0
1369,1.28,0.013000000000000001,20393.761636729356,10000.0
1370,1.2850000000000001,0.013000000000000001,20923.485711158686,10000.0
1371,1.29,0.013000000000000001,21467.220506266363,10000.0
1372,1.295,0.013000000000000001,22025.337997107927,10000.0
1373,1.3,0.013000000000000001,22598.220454830473,10000.0
1374,1.305,0.013000000000000001,23186.26013632254,10000.0
1375,1.31,0.013000000000000001,23789.859382538172,10000.0
1376,1.315,0.013000000000000001,24409.428357422512,10000.0
1377,1.32,0.013000000000000001,25045.39062083857,10000.0
1378,1.325,0.013000000000000001,25698.180046136735,10000.0
1379,1.33,0.013000000000000001,26368.243047615768,10000.0
1380,1.335,0.013000000000000001,27056.036725155427,10000.0
1381,1.34,0.013000000000000001,27762.027900023113,10000.0
1382,1.345,0.013000000000000001,28486.700888150808,10000.0
1383,1.35,0.013000000000000001,29230.54937873963,10000.0
1384,1.355,0.013000000000000001,29994.08119703731,10000.0
1385,1.3599999999999999,0.013000000000000001,30777.814532230397,10000.0
1386,1.365,0.013000000000000001,31582.288901728993,10000.0
1387,1.37,0.013000000000000001,32408.048975408234,10000.0
1388,1.375,0.013000000000000001,33255.660632613086,10000.0
1389,1.38,0.013000000000000001,34125.6962124539,10000.0
1390,1.385,0.013000000000000001,35018.75741875542,10000.0
1391,1.3900000000000001,0.013000000000000001,35935.44868426251,10000.0
1392,1.395,0.013000000000000001,36876.397031063425,10000.0
1393,1.4,0.013000000000000001,37842.24231415055,10000.0
1394,1.405,0.013000000000000001,38833.645671958235,10000.0
1395,1.4100000000000001,0.013000000000000001,39851.28217120079,10000.0
1396,1.415,0.013000000000000001,40895.84561218478,10000.0
1397,1.42,0.013000000000000001,41968.05017963972,10000.0
1398,1.425,0.013000000000000001,43068.62543373074,10000.0
1399,1.43,0.013000000000000001,44198.32189846237,10000.0
1400,1.435,0.013000000000000001,45357.91320893553,10000.0
1401,1.44,0.013000000000000001,46548.187175110404,10000.0
1402,1.445,0.013000000000000001,47769.95638923871,10000.0
1403,1.45,0.013000000000000001,49024.055920621286,10000.0
1404,1.455,0.013000000000000001,50311.33816130845,10000.0
1405,1.46,0.013000000000000001,51632.68431991181,10000.0
1406,1.465,0.013000000000000001,52988.99188914849,10000.0
1407,1.47,0.013000000000000001,54381.19371696335,10000.0
1408,1.475,0.013000000000000001,55810.23078151321,10000.0
1409,1.48,0.013000000000000001,57277.0825522344,10000.0
1410,1.4849999999999999,0.013000000000000001,58782.747570660256,10000.0
1411,1.49,0.013000000000000001,60328.25371143103,10000.0
1412,1.495,0.013000000000000001,61914.657404178106,10000.0
1413,1.5,0.013000000000000001,63543.036045291235,10000.0
1414,1.0,0.014,4389.0644099208175,10000.0
1415,1.005,0.014,4497.974732925704,10000.0
1416,1.01,0.014,4609.71119016713,10000.0
1417,1.015,0.014,4724.347118790925,10000.0
1418,1.02,0.014,4841.957759048138,10000.0
1419,1.025,0.014,4962.620303681671,10000.0
1420,1.03,0.014,5086.413948594364,10000.0
1421,1.035,0.014,5213.419944832472,10000.0
1422,1.04,0.014,5343.721651917549,10000.0
1423,1.045,0.014,5477.4109730052805,10000.0
1424,1.05,0.014,5614.601021208737,10000.0
1425,1.055,0.014,5755.3805433426405,10000.0
1426,1.06,0.014,5899.841081124495,10000.0
1427,1.065,0.014,6048.076189926272,10000.0
1428,1.07,0.014,6200.181112780883,10000.0
1429,1.075,0.014,6356.255478189036,10000.0
1430,1.08,0.014,6516.400046313833,10000.0
1431,1.085,0.014,6680.720721140014,10000.0
1432,1.09,0.014,6849.3256540813745,10000.0
1433,1.095,0.014,7022.3285295410815,10000.0
1434,1.1,0.014,7199.8454580190755,10000.0
1435,1.105,0.014,7381.998858490184,10000.0
1436,1.11,0.014,7568.91474079034,10000.0
1437,1.115,0.014,7760.725611180424,10000.0
1438,1.12,0.014,7957.570540080323,10000.0
1439,1.125,0.014,8159.5970747268975,10000.0
1440,1.13,0.014,8366.969074160821,10000.0
1441,1.135,0.014,8579.866969667804,10000.0
1442,1.1400000000000001,0.014,8798.509400610026,10000.0
1443,1.145,0.014,9023.19616135825,10000.0
1444,1.15,0.014,9254.449255296315,10000.0
1445,1.155,0.014,9493.731910761971,10000.0
1446,1.16,0.014,9761.850284287575,10000.0
1447,1.165,0.014,11195.667455427314,10000.0
1448,1.17,0.014,11603.201696774844,10000.0
1449,1.175,0.014,11966.084737034533,10000.0
1450,1.18,0.014,12313.93475942568,10000.0
1451,1.185,0.014,12657.37880621124,10000.0
1452,1.19,0.014,13001.63051833622,10000.0
1453,1.195,0.014,13349.686043654678,10000.0
1454,1.2,0.014,13703.448175623978,10000.0
1455,1.205,0.014,14064.215361962139,10000.0
1456,1.21,0.014,14432.927520541029,10000.0
1457,1.215,0.014,14810.30222864151,10000.0
1458,1.22,0.014,15196.913466724774,10000.0
1459,1.225,0.014,15593.243797795845,10000.0
1460,1.23,0.014,15999.714647181096,10000.0
1461,1.235,0.014,16416.707821501266,10000.0
1462,1.24,0.014,16844.58314879871,10000.0
1463,1.245,0.014,17283.684644487257,10000.0
1464,1.25,0.014,17734.34603064219,10000.0
1465,1.255,0.014,18196.904761771682,10000.0
1466,1.26,0.014,18671.692789604363,10000.0
1467,1.2650000000000001,0.014,19159.048364964114,10000.0
1468,1.27,0.014,19659.31448388392,10000.0
1469,1.275,0.014,20172.840382948438,10000.0
1470,1.28,0.014,20699.983162366003,10000.0
1471,1.2850000000000001,0.014,21241.1045012537,10000.0
1472,1.29,0.014,21796.579854720272,10000.0
1473,1.295,0.014,22366.791752454108,10000.0
1474,1.3,0.014,22952.130475830883,10000.0
1475,1.305,0.014,23552.9999961725,10000.0
1476,1.31,0.014,24169.811727500364,10000.0
1477,1.315,0.014,24802.990753216192,10000.0
1478,1.32,0.014,25452.969400874514,10000.0
1479,1.325,0.014,26120.195405345585,10000.0
1480,1.33,0.014,26805.126661078742,10000.0
1481,1.335,0.014,27508.230381329162,10000.0
1482,1.34,0.014,28229.99191502123,10000.0
1483,1.345,0.014,28970.904338077766,10000.0
1484,1.35,0.014,29731.47826751037,10000.0
1485,1.355,0.014,30512.2335830706,10000.0
1486,1.3599999999999999,0.014,31313.705366737686,10000.0
1487,1.365,0.014,32136.444189243848,10000.0
1488,1.37,0.014,32981.01367202045,10000.0
1489,1.375,0.014,33847.996323841435,10000.0
1490,1.38,0.014,34737.98267866554,10000.0
1491,1.385,0.014,35651.58543874823,10000.0
1492,1.3900000000000001,0.014,36589.4295207672,10000.0
1493,1.395,0.014,37552.1601113308,10000.0
1494,1.4,0.014,38540.43555894555,10000.0
1495,1.405,0.014,39554.93608906256,10000.0
1496,1.4100000000000001,0.014,40596.35564781873,10000.0
1497,1.415,0.014,41665.41125548792,10000.0
1498,1.42,0.014,42762.83213123522,10000.0
1499,1.425,0.014,43889.374013207605,10000.0
1500,1.43,0.014,45045.808804008506,10000.0
1501,1.435,0.014,46232.92954767876,10000.0
1502,1.44,0.014,47451.550891605264,10000.0
1503,1.445,0.014,48702.507367698636,10000.0
1504,1.45,0.014,49986.65914318302,10000.0
1505,1.455,0.014,51304.885025389056,10000.0
1506,1.46,0.014,52658.090525050124,10000.0
1507,1.465,0.014,54047.20298539381,10000.0
1508,1.47,0.014,55473.1744343053,10000.0
1509,1.475,0.014,56936.98932290591,10000.0
1510,1.48,0.014,58439.64356651347,10000.0
1511,1.4849999999999999,0.014,59982.16857336755,10000.0
1512,1.49,0.014,61565.62855466323,10000.0
1513,1.495,0.014,63191.104830713426,10000.0
1514,1.5,0.014,64859.71049025434,10000.0
1515,1.0,0.015,4389.0644099208175,10000.0
1516,1.005,0.015,4499.153902648032,10000.0
1517,1.01,0.015,4612.105217190544,10000.0
1518,1.015,0.015,4727.992749186432,10000.0
1519,1.02,0.015,4846.892828292676,10000.0
1520,1.025,0.015,4968.883768463547,10000.0
1521,1.03,0.015,5094.04591953626,10000.0
1522,1.035,0.015,5222.461720157811,10000.0
1523,1.04,0.015,5354.215752087528,10000.0
1524,1.045,0.015,5489.4186115480725,10000.0
1525,1.05,0.015,5628.167539627915,10000.0
1526,1.055,0.015,5770.552342703516,10000.0
1527,1.06,0.015,5916.665740010443,10000.0
1528,1.065,0.015,6066.601781327191,10000.0
1529,1.07,0.015,6220.458111899678,10000.0
1530,1.075,0.015,6378.334743388826,10000.0
1531,1.08,0.015,6540.334697397866,10000.0
1532,1.085,0.015,6706.566527128277,10000.0
1533,1.09,0.015,6877.140179975942,10000.0
1534,1.095,0.015,7052.170927131644,10000.0
1535,1.1,0.015,7231.7789150226345,10000.0
1536,1.105,0.015,7416.086134118741,10000.0
1537,1.11,0.015,7605.224179988486,10000.0
1538,1.115,0.015,7799.327679514386,10000.0
1539,1.12,0.015,7998.5397417478935,10000.0
1540,1.125,0.015,8203.012924747352,10000.0
1541,1.13,0.015,8412.914753435687,10000.0
1542,1.135,0.015,8628.439486686122,10000.0
1543,1.1400000000000001,0.015,8849.823845026307,10000.0
1544,1.145,0.015,9077.41357255101,10000.0
1545,1.15,0.015,9311.87513890606,10000.0
1546,1.155,0.015,9555.562692657708,10000.0
1547,1.16,0.015,10799.167290385929,10000.0
1548,1.165,0.015,11334.468868792228,10000.0
1549,1.17,0.015,11726.163798335398,10000.0
1550,1.175,0.015,12085.697207582842,10000.0
1551,1.18,0.015,12434.193414860883,10000.0
1552,1.185,0.015,12780.181217776344,10000.0
1553,1.19,0.015,13128.077602941325,10000.0
1554,1.195,0.015,13480.503054280238,10000.0
1555,1.2,0.015,13839.159884913013,10000.0
1556,1.205,0.015,14205.229777010534,10000.0
1557,1.21,0.015,14579.58136276776,10000.0
1558,1.215,0.015,14962.887841596134,10000.0
1559,1.22,0.015,15355.694566037051,10000.0
1560,1.225,0.015,15758.4661278004,10000.0
1561,1.23,0.015,16171.615310152994,10000.0
1562,1.235,0.015,16595.519215305525,10000.0
1563,1.24,0.015,17030.533517358475,10000.0
1564,1.245,0.015,17477.00303712128,10000.0
1565,1.25,0.015,17935.267630745686,10000.0
1566,1.255,0.015,18405.664239545556,10000.0
1567,1.26,0.015,18888.532499389876,10000.0
1568,1.2650000000000001,0.015,19384.215374290874,10000.0
1569,1.27,0.015,19893.062281848204,10000.0
1570,1.275,0.015,20415.429034934874,10000.0
1571,1.28,0.015,20951.67774856285,10000.0
1572,1.2850000000000001,0.015,21502.182051989363,10000.0
1573,1.29,0.015,22067.322364655964,10000.0
1574,1.295,0.015,22647.48963945638,10000.0
1575,1.3,0.015,23243.084913145118,10000.0
1576,1.305,0.015,23854.51678822542,10000.0
1577,1.31,0.015,24482.2092004319,10000.0
1578,1.315,0.015,25126.59422730284,10000.0
1579,1.32,0.015,25788.11619451769,10000.0
1580,1.325,0.015,26467.23061127199,10000.0
1581,1.33,0.015,27164.409055193693,10000.0
1582,1.335,0.015,27880.122602577598,10000.0
1583,1.34,0.015,28614.87333804844,10000.0
1584,1.345,0.015,29369.15232196351,10000.0
1585,1.35,0.015,30143.51603879231,10000.0
1586,1.355,0.015,30938.462176850007,10000.0
1587,1.3599999999999999,0.015,31754.547833866443,10000.0
1588,1.365,0.015,32592.3388679503,10000.0
1589,1.37,0.015,33452.41029547476,10000.0
1590,1.375,0.015,34335.35482321545,10000.0
1591,1.38,0.015,35241.781289349216,10000.0
1592,1.385,0.015,36172.315413333716,10000.0
1593,1.3900000000000001,0.015,37127.59565616465,10000.0
1594,1.395,0.015,38108.28331671996,10000.0
1595,1.4,0.015,39115.05015627906,10000.0
1596,1.405,0.015,40148.591600211716,10000.0
1597,1.4100000000000001,0.015,41209.62111177529,10000.0
1598,1.415,0.015,42298.86916358701,10000.0
1599,1.42,0.015,43417.08640989413,10000.0
1600,1.425,0.015,44565.04108683523,10000.0
1601,1.43,0.015,45743.52766946675,10000.0
1602,1.435,0.015,46953.35469361272,10000.0
1603,1.44,0.015,48195.35536125028,10000.0
1604,1.445,0.015,49470.389963909874,10000.0
1605,1.45,0.015,50779.33238631092,10000.0
1606,1.455,0.015,52123.08636825805,10000.0
1607,1.46,0.015,53502.57810460241,10000.0
1608,1.465,0.015,54918.7565477506,10000.0
1609,1.47,0.015,56372.601129951945,10000.0
1610,1.475,0.015,57865.10830104374,10000.0
1611,1.48,0.015,59397.30927430543,10000.0
1612,1.4849999999999999,0.015,60970.25956403816,10000.0
1613,1.49,0.015,62585.04204972322,10000.0
1614,1.495,0.015,64242.769917324644,10000.0
1615,1.5,0.015,65944.58637745396,10000.0
1616,1.0,0.016,4389.0644099208175,10000.0
1617,1.005,0.016,4500.096545699421,10000.0
1618,1.01,0.016,4614.019075244559,10000.0
1619,1.015,0.016,4730.907242958704,10000.0
1620,1.02,0.016,4850.838252091332,10000.0
1621,1.025,0.016,4973.891315734942,10000.0
1622,1.03,0.016,5100.147709148598,10000.0
1623,1.035,0.016,5229.690823443992,10000.0
1624,1.04,0.016,5362.61354259937,10000.0
1625,1.045,0.016,5499.029113890254,10000.0
1626,1.05,0.016,5639.026384851975,10000.0
1627,1.055,0.016,5782.696330382094,10000.0
1628,1.06,0.016,5930.132528804593,10000.0
1629,1.065,0.016,6081.430254187641,10000.0
1630,1.07,0.016,6236.68803150577,10000.0
1631,1.075,0.016,6396.006521946387,10000.0
1632,1.08,0.016,6559.4917934944815,10000.0
1633,1.085,0.016,6727.253640930094,10000.0
1634,1.09,0.016,6899.402504342307,10000.0
1635,1.095,0.016,7076.0568197143175,10000.0
1636,1.1,0.016,7257.337997126059,10000.0
1637,1.105,0.016,7443.372030535555,10000.0
1638,1.11,0.016,7634.290677177915,10000.0
1639,1.115,0.016,7830.2304532180015,10000.0
1640,1.12,0.016,8031.339572807224,10000.0
1641,1.125,0.016,8237.774123068899,10000.0
1642,1.13,0.016,8449.708524497983,10000.0
1643,1.135,0.016,8667.343189345946,10000.0
1644,1.1400000000000001,0.016,8890.938277155006,10000.0
1645,1.145,0.016,9120.884040062392,10000.0
1646,1.15,0.016,9358.020301531611,10000.0
1647,1.155,0.016,9606.135307903465,10000.0
1648,1.16,0.016,10967.82279983143,10000.0
1649,1.165,0.016,11441.14387250757,10000.0
1650,1.17,0.016,11824.373017076729,10000.0
1651,1.175,0.016,12182.430965257832,10000.0
1652,1.18,0.016,12532.019598769895,10000.0
1653,1.185,0.016,12880.398866866868,10000.0
1654,1.19,0.016,13231.468835103458,10000.0
1655,1.195,0.016,13587.601625114448,10000.0
1656,1.2,0.016,13950.356090796846,10000.0
1657,1.205,0.016,14320.835189064725,10000.0
1658,1.21,0.016,14699.856325634057,10000.0
1659,1.215,0.016,15088.061644025573,10000.0
1660,1.22,0.016,15485.97685888222,10000.0
1661,1.225,0.016,15894.055256210719,10000.0
1662,1.23,0.016,16312.701188928497,10000.0
1663,1.235,0.016,16742.288997756674,10000.0
1664,1.24,0.016,17183.174476040662,10000.0
1665,1.245,0.016,17635.70440428118,10000.0
1666,1.25,0.016,18100.218723070047,10000.0
1667,1.255,0.016,18577.059852936483,10000.0
1668,1.26,0.016,19066.570187287365,10000.0
1669,1.2650000000000001,0.016,19569.098548526774,10000.0
1670,1.27,0.016,20084.999195643228,10000.0
1671,1.275,0.016,20614.633249368202,10000.0
1672,1.28,0.016,21158.37056642726,10000.0
1673,1.2850000000000001,0.016,21716.589293642046,10000.0
1674,1.29,0.016,22289.676346754615,10000.0
1675,1.295,0.016,22878.02960912594,10000.0
1676,1.3,0.016,23482.05631023347,10000.0
1677,1.305,0.016,24102.175639435078,10000.0
1678,1.31,0.016,24738.815259197232,10000.0
1679,1.315,0.016,25392.417320483943,10000.0
1680,1.32,0.016,26063.432876370545,10000.0
1681,1.325,0.016,26752.32670604395,10000.0
1682,1.33,0.016,27459.5734575411,10000.0
1683,1.335,0.016,28185.66567834573,10000.0
1684,1.34,0.016,28931.102596576104,10000.0
1685,1.345,0.016,29696.398966916222,10000.0
1686,1.35,0.016,30482.095234225344,10000.0
1687,1.355,0.016,31288.706611304988,10000.0
1688,1.3599999999999999,0.016,32116.81834188241,10000.0
1689,1.365,0.016,32966.99524547026,10000.0
1690,1.37,0.016,33839.822822981056,10000.0
1691,1.375,0.016,34735.90469506971,10000.0
1692,1.38,0.016,35655.86096717373,10000.0
1693,1.385,0.016,36600.329321893754,10000.0
1694,1.3900000000000001,0.016,37569.9639916427,10000.0
1695,1.395,0.016,38565.429496851604,10000.0
1696,1.4,0.016,39587.41972373749,10000.0
1697,1.405,0.016,40636.63867494414,10000.0
1698,1.4100000000000001,0.016,41713.81188562014,10000.0
1699,1.415,0.016,42819.68551600008,10000.0
1700,1.42,0.016,43955.023043421206,10000.0
1701,1.425,0.016,45120.610244439646,10000.0
1702,1.43,0.016,46317.253325263875,10000.0
1703,1.435,0.016,47545.780270018644,10000.0
1704,1.44,0.016,48807.03511767329,10000.0
1705,1.445,0.016,50101.90005445528,10000.0
1706,1.45,0.016,51431.262819557625,10000.0
1707,1.455,0.016,52796.04274124985,10000.0
1708,1.46,0.016,54197.18787620018,10000.0
1709,1.465,0.016,55635.66309832062,10000.0
1710,1.47,0.016,57112.46552903993,10000.0
1711,1.475,0.016,58628.61426671133,10000.0
1712,1.48,0.016,60185.160282801815,10000.0
1713,1.4849999999999999,0.016,61783.177371762366,10000.0
1714,1.49,0.016,63423.7719578397,10000.0
1715,1.495,0.016,65108.076749013446,10000.0
1716,1.5,0.016,66837.25785049639,10000.0
1717,1.0,0.017,4389.0644099208175,10000.0
1718,1.005,0.017,4500.84996576388,10000.0
1719,1.01,0.017,4615.5487799301645,10000.0
1720,1.015,0.017,4733.2367769094735,10000.0
1721,1.02,0.017,4853.991859958867,10000.0
1722,1.025,0.017,4977.893962674856,10000.0
1723,1.03,0.017,5105.025101910271,10000.0
1724,1.035,0.017,5235.469432069958,10000.0
1725,1.04,0.017,5369.334209615057,10000.0
1726,1.045,0.017,5506.720468492934,10000.0
1727,1.05,0.017,5647.717122150466,10000.0
1728,1.055,0.017,5792.416083353031,10000.0
1729,1.06,0.017,5940.910588217665,10000.0
1730,1.065,0.017,6093.297834381121,10000.0
1731,1.07,0.017,6249.67620338238,10000.0
1732,1.075,0.017,6410.149195407371,10000.0
1733,1.08,0.017,6574.822681542307,10000.0
1734,1.085,0.017,6743.807231968965,10000.0
1735,1.09,0.017,6917.2172813664765,10000.0
1736,1.095,0.017,7095.171320578874,10000.0
1737,1.1,0.017,7277.792642868547,10000.0
1738,1.105,0.017,7465.208530228446,10000.0
1739,1.11,0.017,7657.551659445249,10000.0
1740,1.115,0.017,7854.964362886018,10000.0
1741,1.12,0.017,8057.593171331559,10000.0
1742,1.125,0.017,8265.599914496295,10000.0
1743,1.13,0.017,8479.16402270077,10000.0
1744,1.135,0.017,8698.495641057383,10000.0
1745,1.1400000000000001,0.017,8923.870972931314,10000.0
1746,1.145,0.017,9155.731360155993,10000.0
1747,1.15,0.017,9395.109981030997,10000.0
1748,1.155,0.017,9648.109185562951,10000.0
1749,1.16,0.017,11079.031167711686,10000.0
1750,1.165,0.017,11525.127576592891,10000.0
1751,1.17,0.017,11903.436055008056,10000.0
1752,1.175,0.017,12260.947414537024,10000.0
1753,1.18,0.017,12611.74508347787,10000.0
1754,1.185,0.017,12962.26065659883,10000.0
1755,1.19,0.017,13316.04397500412,10000.0
1756,1.195,0.017,13675.285776968907,10000.0
1757,1.2,0.017,14041.450952991501,10000.0
1758,1.205,0.017,14415.581598185447,10000.0
