,p_e,phi,rho,te,s
1399,0.003,1.325,0.15000000000000002,28601.49406191822,10000.0
1400,0.003,1.35,0.15000000000000002,32668.68824096618,10000.0
1401,0.003,1.375,0.15000000000000002,37314.53916508594,10000.0
1402,0.003,1.4,0.15000000000000002,42621.37201650265,10000.0
1403,0.003,1.425,0.15000000000000002,48683.29601283932,10000.0
1404,0.003,1.45,0.15000000000000002,55607.7781092508,10000.0
1405,0.003,1.475,0.15000000000000002,63517.583052471055,10000.0
1406,0.003,1.5,0.15000000000000002,72552.98433141116,10000.0
1407,0.003,1.0,0.2,986.1118574792127,10000.0
1408,0.003,1.025,0.2,1095.5714385550814,10000.0
1409,0.003,1.05,0.2,1234.8095235746744,10000.0
1410,0.003,1.075,0.2,1401.9332536337376,10000.0
1411,0.003,1.1,0.2,1605.915250366397,10000.0
1412,0.003,1.125,0.2,1867.9966493124987,10000.0
1413,0.003,1.15,0.2,2254.0729132828624,10000.0
1414,0.003,1.175,0.2,3777.6450622924713,10000.0
1415,0.003,1.2,0.2,14659.471978705022,10000.0
1416,0.003,1.225,0.2,16801.518380060592,10000.0
1417,0.003,1.25,0.2,19199.154782780082,10000.0
1418,0.003,1.275,0.2,21930.57635276709,10000.0
1419,0.003,1.3,0.2,25049.44528457228,10000.0
1420,0.003,1.325,0.2,28611.86053624842,10000.0
1421,0.003,1.35,0.2,32681.10551532546,10000.0
1422,0.003,1.375,0.2,37329.36246323557,10000.0
1423,0.003,1.4,0.2,42639.02573564762,10000.0
1424,0.003,1.425,0.2,48704.258801411626,10000.0
1425,0.003,1.45,0.2,55632.59987656281,10000.0
1426,0.003,1.475,0.2,63546.948098062305,10000.0
1427,0.003,1.5,0.2,72587.67587424972,10000.0
1428,0.003,1.0,0.25,986.1118574792127,10000.0
1429,0.003,1.025,0.25,1096.009533391404,10000.0
1430,0.003,1.05,0.25,1235.340541346197,10000.0
1431,0.003,1.075,0.25,1402.5883822144494,10000.0
1432,0.003,1.1,0.25,1606.7851617739198,10000.0
1433,0.003,1.125,0.25,1869.140221311748,10000.0
1434,0.003,1.15,0.25,2255.555834513735,10000.0
1435,0.003,1.175,0.25,3779.5153977955338,10000.0
1436,0.003,1.2,0.25,14661.766669973667,10000.0
1437,0.003,1.225,0.25,16804.361111710452,10000.0
1438,0.003,1.25,0.25,19202.638807895724,10000.0
1439,0.003,1.275,0.25,21934.82440205145,10000.0
1440,0.003,1.3,0.25,25054.58813024098,10000.0
1441,0.003,1.325,0.25,28618.053567171824,10000.0
1442,0.003,1.35,0.25,32688.534893526514,10000.0
1443,0.003,1.375,0.25,37338.21546320586,10000.0
1444,0.003,1.4,0.25,42649.57951913707,10000.0
1445,0.003,1.425,0.25,48716.77905143988,10000.0
1446,0.003,1.45,0.25,55647.451980745995,10000.0
1447,0.003,1.475,0.25,63564.500145667414,10000.0
1448,0.003,1.5,0.25,72608.40465478296,10000.0
1449,0.003,1.0,0.30000000000000004,986.1118574792127,10000.0
1450,0.003,1.025,0.30000000000000004,1096.2943356228084,10000.0
1451,0.003,1.05,0.30000000000000004,1235.687790657596,10000.0
1452,0.003,1.075,0.30000000000000004,1403.0327341546256,10000.0
1453,0.003,1.1,0.30000000000000004,1607.3631870346926,10000.0
1454,0.003,1.125,0.30000000000000004,1869.898150601583,10000.0
1455,0.003,1.15,0.30000000000000004,2256.53060679123,10000.0
1456,0.003,1.175,0.30000000000000004,3780.7925913186737,10000.0
1457,0.003,1.2,0.30000000000000004,14663.288970361322,10000.0
1458,0.003,1.225,0.30000000000000004,16806.25409744514,10000.0
1459,0.003,1.25,0.30000000000000004,19204.963055602897,10000.0
1460,0.003,1.275,0.30000000000000004,21937.653575502136,10000.0
1461,0.003,1.3,0.30000000000000004,25058.008369328218,10000.0
1462,0.003,1.325,0.30000000000000004,28622.169652835953,10000.0
1463,0.003,1.35,0.30000000000000004,32693.471533791067,10000.0
1464,0.003,1.375,0.30000000000000004,37344.119331245245,10000.0
1465,0.003,1.4,0.30000000000000004,42656.59104305413,10000.0
1466,0.003,1.425,0.30000000000000004,48725.121351300244,10000.0
1467,0.003,1.45,0.30000000000000004,55657.328263868374,10000.0
1468,0.003,1.475,0.30000000000000004,63576.16770442685,10000.0
1469,0.003,1.5,0.30000000000000004,72622.20545812127,10000.0
1470,0.003,1.0,0.35000000000000003,986.1118574792127,10000.0
1471,0.003,1.025,0.35000000000000003,1096.4920175616041,10000.0
1472,0.003,1.05,0.35000000000000003,1235.9364139218978,10000.0
1473,0.003,1.075,0.35000000000000003,1403.343469317384,10000.0
1474,0.003,1.1,0.35000000000000003,1607.774094859564,10000.0
1475,0.003,1.125,0.35000000000000003,1870.4393395123118,10000.0
1476,0.003,1.15,0.35000000000000003,2257.229432297224,10000.0
1477,0.003,1.175,0.35000000000000003,3781.6544950327634,10000.0
1478,0.003,1.2,0.35000000000000003,14664.373177024374,10000.0
1479,0.003,1.225,0.35000000000000003,16807.598949862397,10000.0
1480,0.003,1.25,0.35000000000000003,19206.616269431383,10000.0
1481,0.003,1.275,0.35000000000000003,21939.670615514562,10000.0
1482,0.003,1.3,0.35000000000000003,25060.447644967946,10000.0
1483,0.003,1.325,0.35000000000000003,28625.110682233193,10000.0
1484,0.003,1.35,0.35000000000000003,32696.99412350959,10000.0
1485,0.003,1.375,0.35000000000000003,37348.32782024005,10000.0
1486,0.003,1.4,0.35000000000000003,42661.615139564004,10000.0
1487,0.003,1.425,0.35000000000000003,48731.08013063245,10000.0
1488,0.003,1.45,0.35000000000000003,55664.3925815869,10000.0
1489,0.003,1.475,0.35000000000000003,63584.56214476809,10000.0
1490,0.003,1.5,0.35000000000000003,72632.08441097374,10000.0
1491,0.003,1.0,0.4,986.1118574792127,10000.0
1492,0.003,1.025,0.4,1096.6384259325396,10000.0
1493,0.003,1.05,0.4,1236.1156522639217,10000.0
1494,0.003,1.075,0.4,1403.573597110826,10000.0
1495,0.003,1.1,0.4,1608.0851938080853,10000.0
1496,0.003,1.125,0.4,1870.8462828571674,10000.0
1497,0.003,1.15,0.4,2257.7472587861953,10000.0
1498,0.003,1.175,0.4,3782.3047278873546,10000.0
1499,0.003,1.2,0.4,14665.18673722236,10000.0
1500,0.003,1.225,0.4,16808.60827011386,10000.0
1501,0.003,1.25,0.4,19207.854898800277,10000.0
1502,0.003,1.275,0.4,21941.181893812303,10000.0
1503,0.003,1.3,0.4,25062.28219078407,10000.0
1504,0.003,1.325,0.4,28627.309960329425,10000.0
1505,0.003,1.35,0.4,32699.618999530518,10000.0
1506,0.003,1.375,0.4,37351.48320033391,10000.0
1507,0.003,1.4,0.4,42665.371856070546,10000.0
1508,0.003,1.425,0.4,48735.514552277724,10000.0
1509,0.003,1.45,0.4,55669.69418939817,10000.0
1510,0.003,1.475,0.4,63590.832937317755,10000.0
1511,0.003,1.5,0.4,72639.51728648783,10000.0
1512,0.003,1.0,0.45,986.1118574792127,10000.0
1513,0.003,1.025,0.45,1096.7513772661925,10000.0
1514,0.003,1.05,0.45,1236.2580958864366,10000.0
1515,0.003,1.075,0.45,1403.7507495514642,10000.0
1516,0.003,1.1,0.45,1608.3216793971565,10000.0
1517,0.003,1.125,0.45,1871.15659556224,10000.0
1518,0.003,1.15,0.45,2258.1589557353795,10000.0
1519,0.003,1.175,0.45,3782.8284713806174,10000.0
1520,0.003,1.2,0.45,14665.817314421223,10000.0
1521,0.003,1.225,0.45,16809.38939266798,10000.0
1522,0.003,1.25,0.45,19208.820358546553,10000.0
1523,0.003,1.275,0.45,21942.356958221226,10000.0
1524,0.003,1.3,0.45,25063.702305808823,10000.0
1525,0.003,1.325,0.45,28629.02714286802,10000.0
1526,0.003,1.35,0.45,32701.684125621206,10000.0
1527,0.003,1.375,0.45,37353.9466605002,10000.0
1528,0.003,1.4,0.45,42668.30558441393,10000.0
1529,0.003,1.425,0.45,48739.023036009945,10000.0
1530,0.003,1.45,0.45,55673.81331976141,10000.0
1531,0.003,1.475,0.45,63595.71297223035,10000.0
1532,0.003,1.5,0.45,72645.24670222552,10000.0
1533,0.003,1.0,0.5,986.1118574792127,10000.0
1534,0.003,1.025,0.5,1096.8402308236764,10000.0
1535,0.003,1.05,0.5,1236.368480484252,10000.0
1536,0.003,1.075,0.5,1403.897940369363,10000.0
1537,0.003,1.1,0.5,1608.5108349818904,10000.0
1538,0.003,1.125,0.5,1871.4103707679326,10000.0
1539,0.003,1.15,0.5,2258.4820550328254,10000.0
1540,0.003,1.175,0.5,3783.2033705354897,10000.0
1541,0.003,1.2,0.5,14666.32502752931,10000.0
1542,0.003,1.225,0.5,16810.016084454775,10000.0
1543,0.003,1.25,0.5,19209.59163400239,10000.0
1544,0.003,1.275,0.5,21943.29432025557,10000.0
1545,0.003,1.3,0.5,25064.837384511833,10000.0
1546,0.003,1.325,0.5,28630.394593066525,10000.0
1547,0.003,1.35,0.5,32703.332546713,10000.0
1548,0.003,1.375,0.5,37355.91724074466,10000.0
1549,0.003,1.4,0.5,42670.64762375204,10000.0
1550,0.003,1.425,0.5,48741.82743448431,10000.0
1551,0.003,1.45,0.5,55677.12779728644,10000.0
1552,0.003,1.475,0.5,63599.64806823031,10000.0
1553,0.003,1.5,0.5,72649.90517800889,10000.0
1554,0.003,1.0,0.55,986.1118574792127,10000.0
1555,0.003,1.025,0.55,1096.9126552160958,10000.0
1556,0.003,1.05,0.55,1236.4617590564073,10000.0
1557,0.003,1.075,0.55,1404.0152460007978,10000.0
1558,0.003,1.1,0.55,1608.6674588757728,10000.0
1559,0.003,1.125,0.55,1871.6150767613103,10000.0
1560,0.003,1.15,0.55,2258.737494612278,10000.0
1561,0.003,1.175,0.55,3783.5169174779217,10000.0
1562,0.003,1.2,0.55,14666.73722894266,10000.0
1563,0.003,1.225,0.55,16810.530191150407,10000.0
1564,0.003,1.25,0.55,19210.22343228652,10000.0
1565,0.003,1.275,0.55,21944.064353042206,10000.0
1566,0.003,1.3,0.55,25065.77015722785,10000.0
1567,0.003,1.325,0.55,28631.52229732713,10000.0
1568,0.003,1.35,0.55,32704.686629478598,10000.0
1569,0.003,1.375,0.55,37357.52527159771,10000.0
1570,0.003,1.4,0.55,42672.563698004364,10000.0
1571,0.003,1.425,0.55,48744.096832085896,10000.0
1572,0.003,1.45,0.55,55679.83565506093,10000.0
1573,0.003,1.475,0.55,63602.85081633597,10000.0
1574,0.003,1.5,0.55,72653.70537234459,10000.0
1575,0.003,1.0,0.6000000000000001,986.1118574792127,10000.0
1576,0.003,1.025,0.6000000000000001,1096.9745316761166,10000.0
1577,0.003,1.05,0.6000000000000001,1236.5383792098783,10000.0
1578,0.003,1.075,0.6000000000000001,1404.113912612415,10000.0
1579,0.003,1.1,0.6000000000000001,1608.7993478213214,10000.0
1580,0.003,1.125,0.6000000000000001,1871.787282181428,10000.0
1581,0.003,1.15,0.6000000000000001,2258.9581937227877,10000.0
1582,0.003,1.175,0.6000000000000001,3783.868901286993,10000.0
1583,0.003,1.2,0.6000000000000001,14667.083395048749,10000.0
1584,0.003,1.225,0.6000000000000001,16810.95906675398,10000.0
1585,0.003,1.25,0.6000000000000001,19210.748924241332,10000.0
1586,0.003,1.275,0.6000000000000001,21944.709560224775,10000.0
1587,0.003,1.3,0.6000000000000001,25066.547308547903,10000.0
1588,0.003,1.325,0.6000000000000001,28632.45597676271,10000.0
1589,0.003,1.35,0.6000000000000001,32705.808382391966,10000.0
1590,0.003,1.375,0.6000000000000001,37358.86541416811,10000.0
1591,0.003,1.4,0.6000000000000001,42674.163399504694,10000.0
1592,0.003,1.425,0.6000000000000001,48746.00619314983,10000.0
1593,0.003,1.45,0.6000000000000001,55682.1062772723,10000.0
1594,0.003,1.475,0.6000000000000001,63605.52667152259,10000.0
1595,0.003,1.5,0.6000000000000001,72656.88515413956,10000.0
1596,0.003,1.0,0.65,986.1118574792127,10000.0
1597,0.003,1.025,0.65,1097.0258312418719,10000.0
1598,0.003,1.05,0.65,1236.6047399519218,10000.0
1599,0.003,1.075,0.65,1404.1948821129163,10000.0
1600,0.003,1.1,0.65,1608.907745187889,10000.0
1601,0.003,1.125,0.65,1871.9276685166758,10000.0
1602,0.003,1.15,0.65,2259.1550844126573,10000.0
1603,0.003,1.175,0.65,3784.1061712148685,10000.0
1604,0.003,1.2,0.65,14667.369336093263,10000.0
1605,0.003,1.225,0.65,16811.317389643395,10000.0
1606,0.003,1.25,0.65,19211.191148093254,10000.0
1607,0.003,1.275,0.65,21945.246160304105,10000.0
1608,0.003,1.3,0.65,25067.20524286101,10000.0
1609,0.003,1.325,0.65,28633.247828539592,10000.0
1610,0.003,1.35,0.65,32706.75432582283,10000.0
1611,0.003,1.375,0.65,37359.99783526869,10000.0
1612,0.003,1.4,0.65,42675.51657113284,10000.0
1613,0.003,1.425,0.65,48747.61407003247,10000.0
1614,0.003,1.45,0.65,55684.01689067087,10000.0
1615,0.003,1.475,0.65,63607.7952222299,10000.0
1616,0.003,1.5,0.65,72659.55631156327,10000.0
1617,0.003,1.0,0.7000000000000001,986.1118574792127,10000.0
1618,0.003,1.025,0.7000000000000001,1097.072039127593,10000.0
1619,0.003,1.05,0.7000000000000001,1236.6579265415062,10000.0
1620,0.003,1.075,0.7000000000000001,1404.265920471779,10000.0
1621,0.003,1.1,0.7000000000000001,1608.999929366263,10000.0
1622,0.003,1.125,0.7000000000000001,1872.048739305414,10000.0
1623,0.003,1.15,0.7000000000000001,2259.311182927353,10000.0
1624,0.003,1.175,0.7000000000000001,3784.2949820687786,10000.0
1625,0.003,1.2,0.7000000000000001,14667.617858352069,10000.0
1626,0.003,1.225,0.7000000000000001,16811.625835091396,10000.0
1627,0.003,1.25,0.7000000000000001,19211.567570935,10000.0
1628,0.003,1.275,0.7000000000000001,21945.707497624666,10000.0
1629,0.003,1.3,0.7000000000000001,25067.76020631634,10000.0
1630,0.003,1.325,0.7000000000000001,28633.925575993802,10000.0
1631,0.003,1.35,0.7000000000000001,32707.56216224102,10000.0
1632,0.003,1.375,0.7000000000000001,37360.96723618941,10000.0
1633,0.003,1.4,0.7000000000000001,42676.683322658435,10000.0
1634,0.003,1.425,0.7000000000000001,48749.00759666065,10000.0
1635,0.003,1.45,0.7000000000000001,55685.65751009314,10000.0
1636,0.003,1.475,0.7000000000000001,63609.769640443825,10000.0
1637,0.003,1.5,0.7000000000000001,72661.86427475984,10000.0
1638,0.003,1.0,0.75,986.1118574792127,10000.0
1639,0.003,1.025,0.75,1097.1108456725924,10000.0
1640,0.003,1.05,0.75,1236.7065062139693,10000.0
1641,0.003,1.075,0.75,1404.3264126790607,10000.0
1642,0.003,1.1,0.75,1609.0824374961678,10000.0
1643,0.003,1.125,0.75,1872.1587971786776,10000.0
1644,0.003,1.15,0.75,2259.44677321829,10000.0
1645,0.003,1.175,0.75,3784.472598681302,10000.0
1646,0.003,1.2,0.75,14667.828992044328,10000.0
1647,0.003,1.225,0.75,16811.8909887893,10000.0
1648,0.003,1.25,0.75,19211.89429761196,10000.0
1649,0.003,1.275,0.75,21946.108827765307,10000.0
1650,0.003,1.3,0.75,25068.248793272054,10000.0
1651,0.003,1.325,0.75,28634.507938337592,10000.0
1652,0.003,1.35,0.75,32708.272565186315,10000.0
1653,0.003,1.375,0.75,37361.811901470304,10000.0
1654,0.003,1.4,0.75,42677.68389952204,10000.0
1655,0.003,1.425,0.75,48750.19314235448,10000.0
1656,0.003,1.45,0.75,55687.07899661977,10000.0
1657,0.003,1.475,0.75,63611.42482126187,10000.0
1658,0.003,1.5,0.75,72663.85997632086,10000.0
1659,0.003,1.0,0.8,986.1118574792127,10000.0
1660,0.003,1.025,0.8,1097.1454577964137,10000.0
1661,0.003,1.05,0.8,1236.7502154399647,10000.0
1662,0.003,1.075,0.8,1404.381701105793,10000.0
1663,0.003,1.1,0.8,1609.1519480843667,10000.0
1664,0.003,1.125,0.8,1872.2520657875305,10000.0
1665,0.003,1.15,0.8,2259.562420417916,10000.0
1666,0.003,1.175,0.8,3784.6246379825047,10000.0
1667,0.003,1.2,0.8,14668.014753673626,10000.0
1668,0.003,1.225,0.8,16812.121037655044,10000.0
1669,0.003,1.25,0.8,19212.17502425667,10000.0
1670,0.003,1.275,0.8,21946.450574857834,10000.0
1671,0.003,1.3,0.8,25068.657536132512,10000.0
1672,0.003,1.325,0.8,28635.0113864746,10000.0
1673,0.003,1.35,0.8,32708.872852245375,10000.0
1674,0.003,1.375,0.8,37362.54009962755,10000.0
1675,0.003,1.4,0.8,42678.55373604747,10000.0
1676,0.003,1.425,0.8,48751.22862013511,10000.0
1677,0.003,1.45,0.8,55688.31369573789,10000.0
1678,0.003,1.475,0.8,63612.88451126695,10000.0
1679,0.003,1.5,0.8,72665.59600980619,10000.0
1680,0.003,1.0,0.8500000000000001,986.1118574792127,10000.0
1681,0.003,1.025,0.8500000000000001,1097.1775898284297,10000.0
1682,0.003,1.05,0.8500000000000001,1236.7875465902457,10000.0
1683,0.003,1.075,0.8500000000000001,1404.4289606891641,10000.0
1684,0.003,1.1,0.8500000000000001,1609.215605910537,10000.0
1685,0.003,1.125,0.8500000000000001,1872.3317606066873,10000.0
1686,0.003,1.15,0.8500000000000001,2259.669105042776,10000.0
1687,0.003,1.175,0.8500000000000001,3784.733260946483,10000.0
1688,0.003,1.2,0.8500000000000001,14668.174024044945,10000.0
1689,0.003,1.225,0.8500000000000001,16812.314792378616,10000.0
1690,0.003,1.25,0.8500000000000001,19212.421825368092,10000.0
1691,0.003,1.275,0.8500000000000001,21946.75284835912,10000.0
1692,0.003,1.3,0.8500000000000001,25069.021417057862,10000.0
1693,0.003,1.325,0.8500000000000001,28635.446336004643,10000.0
1694,0.003,1.35,0.8500000000000001,32709.401994596123,10000.0
1695,0.003,1.375,0.8500000000000001,37363.16984097804,10000.0
1696,0.003,1.4,0.8500000000000001,42679.30321197059,10000.0
1697,0.003,1.425,0.8500000000000001,48752.1326321039,10000.0
1698,0.003,1.45,0.8500000000000001,55689.39064309852,10000.0
1699,0.003,1.475,0.8500000000000001,63614.16757413144,10000.0
1700,0.003,1.5,0.8500000000000001,72667.1157504769,10000.0
1701,0.003,1.0,0.9,986.1118574792127,10000.0
1702,0.003,1.025,0.9,1097.2083312941588,10000.0
1703,0.003,1.05,0.9,1236.8253854180725,10000.0
1704,0.003,1.075,0.9,1404.4706432844366,10000.0
1705,0.003,1.1,0.9,1609.2678730446485,10000.0
1706,0.003,1.125,0.9,1872.4023559774305,10000.0
1707,0.003,1.15,0.9,2259.763054922399,10000.0
1708,0.003,1.175,0.9,3784.840810820773,10000.0
1709,0.003,1.2,0.9,14668.312618480468,10000.0
1710,0.003,1.225,0.9,16812.489862565377,10000.0
1711,0.003,1.25,0.9,19212.632825390057,10000.0
1712,0.003,1.275,0.9,21947.011392395405,10000.0
1713,0.003,1.3,0.9,25069.346064238507,10000.0
1714,0.003,1.325,0.9,28635.83138143177,10000.0
1715,0.003,1.35,0.9,32709.861566624557,10000.0
1716,0.003,1.375,0.9,37363.71996106411,10000.0
1717,0.003,1.4,0.9,42679.970562304545,10000.0
1718,0.003,1.425,0.9,48752.91646135748,10000.0
1719,0.003,1.45,0.9,55690.31427637768,10000.0
1720,0.003,1.475,0.9,63615.271164888356,10000.0
1721,0.003,1.5,0.9,72668.4038909453,10000.0
1722,0.003,1.0,0.9500000000000001,986.1118574792127,10000.0
1723,0.003,1.025,0.9500000000000001,1097.2396162866266,10000.0
1724,0.003,1.05,0.9500000000000001,1236.8584017566682,10000.0
1725,0.003,1.075,0.9500000000000001,1404.5105151851221,10000.0
1726,0.003,1.1,0.9500000000000001,1609.3142720735327,10000.0
1727,0.003,1.125,0.9500000000000001,1872.4655107235335,10000.0
1728,0.003,1.15,0.9500000000000001,2259.8307357589006,10000.0
1729,0.003,1.175,0.9500000000000001,3784.9306615655764,10000.0
1730,0.003,1.2,0.9500000000000001,14668.427643027446,10000.0
1731,0.003,1.225,0.9500000000000001,16812.632212243316,10000.0
1732,0.003,1.25,0.9500000000000001,19212.811793282377,10000.0
1733,0.003,1.275,0.9500000000000001,21947.22874954787,10000.0
1734,0.003,1.3,0.9500000000000001,25069.611561664115,10000.0
1735,0.003,1.325,0.9500000000000001,28636.150484562273,10000.0
1736,0.003,1.35,0.9500000000000001,32710.24790677198,10000.0
1737,0.003,1.375,0.9500000000000001,37364.181047024795,10000.0
1738,0.003,1.4,0.9500000000000001,42680.526733764294,10000.0
1739,0.003,1.425,0.9500000000000001,48753.58826441033,10000.0
1740,0.003,1.45,0.9500000000000001,55691.11259784371,10000.0
1741,0.003,1.475,0.9500000000000001,63616.209422325075,10000.0
1742,0.003,1.5,0.9500000000000001,72669.51606276205,10000.0
1743,0.003,1.0,1.0,986.1118574792127,10000.0
1744,0.003,1.025,1.0,1097.3309548806426,10000.0
1745,0.003,1.05,1.0,1236.9386616174115,10000.0
1746,0.003,1.075,1.0,1404.5781968707636,10000.0
1747,0.003,1.1,1.0,1609.3850781112421,10000.0
1748,0.003,1.125,1.0,1872.5417661072756,10000.0
1749,0.003,1.15,1.0,2259.927068022122,10000.0
1750,0.003,1.175,1.0,3785.0613128553496,10000.0
1751,0.003,1.2,1.0,14668.531759616308,10000.0
1752,0.003,1.225,1.0,16812.759260572115,10000.0
1753,0.003,1.25,1.0,19212.96302992727,10000.0
1754,0.003,1.275,1.0,21947.409298609487,10000.0
1755,0.003,1.3,1.0,25069.823212213385,10000.0
1756,0.003,1.325,1.0,28636.41195359298,10000.0
1757,0.003,1.35,1.0,32710.55561706356,10000.0
1758,0.003,1.375,1.0,37364.55094385443,10000.0
1759,0.003,1.4,1.0,42680.95732527682,10000.0
1760,0.003,1.425,1.0,48754.0946053049,10000.0
1761,0.003,1.45,1.0,55691.718987518165,10000.0
1762,0.003,1.475,1.0,63616.936836404384,10000.0
1763,0.003,1.5,1.0,72670.39307067245,10000.0
1764,0.004,1.0,0.0,1976.5629720287095,10000.0
1765,0.004,1.025,0.0,1976.5629720287095,10000.0
1766,0.004,1.05,0.0,1976.5629720287095,10000.0
1767,0.004,1.075,0.0,1976.5629720287095,10000.0
1768,0.004,1.1,0.0,1976.5629720287095,10000.0
1769,0.004,1.125,0.0,1976.5629720287095,10000.0
1770,0.004,1.15,0.0,1976.5629720287095,10000.0
1771,0.004,1.175,0.0,1976.5629720287095,10000.0
1772,0.004,1.2,0.0,1976.5629720287095,10000.0
1773,0.004,1.225,0.0,1976.5629720287095,10000.0
1774,0.004,1.25,0.0,1976.5629720287095,10000.0
1775,0.004,1.275,0.0,1976.5629720287095,10000.0
1776,0.004,1.3,0.0,1976.5629720287095,10000.0
1777,0.004,1.325,0.0,1976.5629720287095,10000.0
1778,0.004,1.35,0.0,1976.5629720287095,10000.0
1779,0.004,1.375,0.0,1976.5629720287095,10000.0
1780,0.004,1.4,0.0,1976.5629720287095,10000.0
1781,0.004,1.425,0.0,1976.5629720287095,10000.0
1782,0.004,1.45,0.0,1976.5629720287095,10000.0
1783,0.004,1.475,0.0,1976.5629720287095,10000.0
1784,0.004,1.5,0.0,1976.5629720287095,10000.0
1785,0.004,1.0,0.05,1976.5629720287095,10000.0
1786,0.004,1.025,0.05,2207.739508068966,10000.0
1787,0.004,1.05,0.05,2479.628789308435,10000.0
1788,0.004,1.075,0.05,2792.013440437962,10000.0
1789,0.004,1.1,0.05,3151.511430534094,10000.0
1790,0.004,1.125,0.05,3575.2039530978736,10000.0
1791,0.004,1.15,0.05,4113.356228323093,10000.0
1792,0.004,1.175,0.05,12322.504619669853,10000.0
1793,0.004,1.2,0.05,14573.816604234466,10000.0
1794,0.004,1.225,0.05,16684.66607758708,10000.0
1795,0.004,1.25,0.05,19058.479333700194,10000.0
1796,0.004,1.275,0.05,21763.819233754846,10000.0
1797,0.004,1.3,0.05,24852.478026600187,10000.0
1798,0.004,1.325,0.05,28379.62628235273,10000.0
1799,0.004,1.35,0.05,32407.68288727049,10000.0
1800,0.004,1.375,0.05,37007.810361830154,10000.0
1801,0.004,1.4,0.05,42261.27567459373,10000.0
1802,0.004,1.425,0.05,48260.9004791628,10000.0
1803,0.004,1.45,0.05,55112.66625611677,10000.0
1804,0.004,1.475,0.05,62937.63591731634,10000.0
1805,0.004,1.5,0.05,71874.0616524878,10000.0
1806,0.004,1.0,0.1,1976.5629720287095,10000.0
1807,0.004,1.025,0.1,2210.9881966671683,10000.0
1808,0.004,1.05,0.1,2484.4775166553377,10000.0
1809,0.004,1.075,0.1,2797.507529498248,10000.0
1810,0.004,1.1,0.1,3158.443527011677,10000.0
1811,0.004,1.125,0.1,3584.233594884832,10000.0
1812,0.004,1.15,0.1,4125.025796581945,10000.0
1813,0.004,1.175,0.1,12337.63616579935,10000.0
1814,0.004,1.2,0.1,14592.477481382188,10000.0
1815,0.004,1.225,0.1,16707.774315249917,10000.0
1816,0.004,1.25,0.1,19086.806646329213,10000.0
1817,0.004,1.275,0.1,21798.28011804009,10000.0
1818,0.004,1.3,0.1,24894.113850790807,10000.0
1819,0.004,1.325,0.1,28429.669137185025,10000.0
1820,0.004,1.35,0.1,32467.563057513697,10000.0
1821,0.004,1.375,0.1,37079.21305402008,10000.0
1822,0.004,1.4,0.1,42346.15428839024,10000.0
1823,0.004,1.425,0.1,48361.534637436365,10000.0
1824,0.004,1.45,0.1,55231.727781956855,10000.0
1825,0.004,1.475,0.1,63078.260401431304,10000.0
1826,0.004,1.5,0.1,72039.88173406901,10000.0
1827,0.004,1.0,0.15000000000000002,1976.5629720287095,10000.0
1828,0.004,1.025,0.15000000000000002,2212.023985840288,10000.0
1829,0.004,1.05,0.15000000000000002,2485.7662804630354,10000.0
1830,0.004,1.075,0.15000000000000002,2799.1247902198675,10000.0
1831,0.004,1.1,0.15000000000000002,3160.6021948147218,10000.0
1832,0.004,1.125,0.15000000000000002,3587.0932987284154,10000.0
1833,0.004,1.15,0.15000000000000002,4128.72199497514,10000.0
1834,0.004,1.175,0.15000000000000002,12342.27559976405,10000.0
1835,0.004,1.2,0.15000000000000002,14598.307699305198,10000.0
1836,0.004,1.225,0.15000000000000002,16714.99943938224,10000.0
1837,0.004,1.25,0.15000000000000002,19095.681951994,10000.0
1838,0.004,1.275,0.15000000000000002,21809.07794479697,10000.0
1839,0.004,1.3,0.15000000000000002,24907.172190401598,10000.0
1840,0.004,1.325,0.15000000000000002,28445.38256126299,10000.0
1841,0.004,1.35,0.15000000000000002,32486.37666144744,10000.0
1842,0.004,1.375,0.15000000000000002,37101.6665400217,10000.0
1843,0.004,1.4,0.15000000000000002,42372.88752101612,10000.0
1844,0.004,1.425,0.15000000000000002,48393.24961768981,10000.0
1845,0.004,1.45,0.15000000000000002,55269.3056612532,10000.0
1846,0.004,1.475,0.15000000000000002,63122.67389759095,10000.0
1847,0.004,1.5,0.15000000000000002,72092.32601155432,10000.0
1848,0.004,1.0,0.2,1976.5629720287095,10000.0
1849,0.004,1.025,0.2,2212.500775493364,10000.0
1850,0.004,1.05,0.2,2486.3697447400755,10000.0
1851,0.004,1.075,0.2,2799.910236582399,10000.0
1852,0.004,1.1,0.2,3161.662739238995,10000.0
1853,0.004,1.125,0.2,3588.499267912758,10000.0
1854,0.004,1.15,0.2,4130.558058383132,10000.0
1855,0.004,1.175,0.2,12344.56610058327,10000.0
1856,0.004,1.2,0.2,14601.185495816671,10000.0
1857,0.004,1.225,0.2,16718.569739886923,10000.0
1858,0.004,1.25,0.2,19100.061062858676,10000.0
1859,0.004,1.275,0.2,21814.414663902448,10000.0
1860,0.004,1.3,0.2,24913.628721201494,10000.0
1861,0.004,1.325,0.2,28453.155297604197,10000.0
1862,0.004,1.35,0.2,32495.694289101204,10000.0
1863,0.004,1.375,0.2,37112.78209136662,10000.0
1864,0.004,1.4,0.2,42386.114422610335,10000.0
1865,0.004,1.425,0.2,48408.97272143803,10000.0
