,p_e,phi,rho,te,s
2163,0.009033905,1.35,0.9,32193.28478,10000
2164,0.009033905,1.4,0.9,41974.10693,10000
2165,0.009033905,1.45,0.9,54726.96896,10000
2166,0.009033905,1.5,0.9,71355.12219,10000
2167,0.009033905,1,1,3651.655922,10000
2168,0.009033905,1.05,1,4690.844382,10000
2169,0.009033905,1.1,1,6032.592267,10000
2170,0.009033905,1.15,1,7792.486538,10000
2171,0.009033905,1.2,1,14506.26512,10000
2172,0.009033905,1.25,1,18937.97005,10000
2173,0.009033905,1.3,1,24691.80696,10000
2174,0.009033905,1.35,1,32193.29219,10000
2175,0.009033905,1.4,1,41974.11547,10000
2176,0.009033905,1.45,1,54726.98137,10000
2177,0.009033905,1.5,1,71355.13529,10000
2178,0.01177408,1,0,3964.088731,10000
2179,0.01177408,1.05,0,3964.088731,10000
2180,0.01177408,1.1,0,3964.088731,10000
2181,0.01177408,1.15,0,3964.088731,10000
2182,0.01177408,1.2,0,3964.088731,10000
2183,0.01177408,1.25,0,3964.088731,10000
2184,0.01177408,1.3,0,3964.088731,10000
2185,0.01177408,1.35,0,3964.088731,10000
2186,0.01177408,1.4,0,3964.088731,10000
2187,0.01177408,1.45,0,3964.088731,10000
2188,0.01177408,1.5,0,3964.088731,10000
2189,0.01177408,1,0.1,3964.088731,10000
2190,0.01177408,1.05,0.1,5109.534838,10000
2191,0.01177408,1.1,0.1,6590.415898,10000
2192,0.01177408,1.15,0.1,8524.927647,10000
2193,0.01177408,1.2,0.1,14483.06534,10000
2194,0.01177408,1.25,0.1,18899.3359,10000
2195,0.01177408,1.3,0.1,24637.99223,10000
2196,0.01177408,1.35,0.1,32118.88129,10000
2197,0.01177408,1.4,0.1,41871.58681,10000
2198,0.01177408,1.45,0.1,54586.10533,10000
2199,0.01177408,1.5,0.1,71161.99908,10000
2200,0.01177408,1,0.2,3964.088731,10000
2201,0.01177408,1.05,0.2,5110.007728,10000
2202,0.01177408,1.1,0.2,6591.427962,10000
2203,0.01177408,1.15,0.2,8526.730862,10000
2204,0.01177408,1.2,0.2,14485.9651,10000
2205,0.01177408,1.25,0.2,18903.75712,10000
2206,0.01177408,1.3,0.2,24644.51109,10000
2207,0.01177408,1.35,0.2,32128.287,10000
2208,0.01177408,1.4,0.2,41884.96005,10000
2209,0.01177408,1.45,0.2,54604.92786,10000
2210,0.01177408,1.5,0.2,71188.30174,10000
2211,0.01177408,1,0.3,3964.088731,10000
2212,0.01177408,1.05,0.3,5110.148556,10000
2213,0.01177408,1.1,0.3,6591.734529,10000
2214,0.01177408,1.15,0.3,8527.280655,10000
2215,0.01177408,1.2,0.3,14486.84981,10000
2216,0.01177408,1.25,0.3,18905.11064,10000
2217,0.01177408,1.3,0.3,24646.51432,10000
2218,0.01177408,1.35,0.3,32131.18612,10000
2219,0.01177408,1.4,0.3,41889.09814,10000
2220,0.01177408,1.45,0.3,54610.77189,10000
2221,0.01177408,1.5,0.3,71196.49325,10000
2222,0.01177408,1,0.4,3964.088731,10000
2223,0.01177408,1.05,0.4,5110.210042,10000
2224,0.01177408,1.1,0.4,6591.866818,10000
2225,0.01177408,1.15,0.4,8527.517128,10000
2226,0.01177408,1.2,0.4,14487.23095,10000
2227,0.01177408,1.25,0.4,18905.69365,10000
2228,0.01177408,1.3,0.4,24647.3791,10000
2229,0.01177408,1.35,0.4,32132.44019,10000
2230,0.01177408,1.4,0.4,41890.8931,10000
2231,0.01177408,1.45,0.4,54613.31867,10000
2232,0.01177408,1.5,0.4,71200.08232,10000
2233,0.01177408,1,0.5,3964.088731,10000
2234,0.01177408,1.05,0.5,5110.239526,10000
2235,0.01177408,1.1,0.5,6591.928625,10000
2236,0.01177408,1.15,0.5,8527.626141,10000
2237,0.01177408,1.2,0.5,14487.40764,10000
2238,0.01177408,1.25,0.5,18905.96611,10000
2239,0.01177408,1.3,0.5,24647.78283,10000
2240,0.01177408,1.35,0.5,32133.02935,10000
2241,0.01177408,1.4,0.5,41891.73888,10000
2242,0.01177408,1.45,0.5,54614.5231,10000
2243,0.01177408,1.5,0.5,71201.76897,10000
2244,0.01177408,1,0.6,3964.088731,10000
2245,0.01177408,1.05,0.6,5110.254186,10000
2246,0.01177408,1.1,0.6,6591.957593,10000
2247,0.01177408,1.15,0.6,8527.676446,10000
2248,0.01177408,1.2,0.6,14487.48787,10000
2249,0.01177408,1.25,0.6,18906.08829,10000
2250,0.01177408,1.3,0.6,24647.96518,10000
2251,0.01177408,1.35,0.6,32133.29306,10000
2252,0.01177408,1.4,0.6,41892.12148,10000
2253,0.01177408,1.45,0.6,54615.05717,10000
2254,0.01177408,1.5,0.6,71202.53642,10000
2255,0.01177408,1,0.7,3964.088731,10000
2256,0.01177408,1.05,0.7,5110.261191,10000
2257,0.01177408,1.1,0.7,6591.969501,10000
2258,0.01177408,1.15,0.7,8527.696195,10000
2259,0.01177408,1.2,0.7,14487.5199,10000
2260,0.01177408,1.25,0.7,18906.13729,10000
2261,0.01177408,1.3,0.7,24648.03756,10000
2262,0.01177408,1.35,0.7,32133.40092,10000
2263,0.01177408,1.4,0.7,41892.27205,10000
2264,0.01177408,1.45,0.7,54615.28063,10000
2265,0.01177408,1.5,0.7,71202.83824,10000
2266,0.01177408,1,0.8,3964.088731,10000
2267,0.01177408,1.05,0.8,5110.264536,10000
2268,0.01177408,1.1,0.8,6591.973684,10000
2269,0.01177408,1.15,0.8,8527.703277,10000
2270,0.01177408,1.2,0.8,14487.52964,10000
2271,0.01177408,1.25,0.8,18906.15295,10000
2272,0.01177408,1.3,0.8,24648.0598,10000
2273,0.01177408,1.35,0.8,32133.43133,10000
2274,0.01177408,1.4,0.8,41892.31641,10000
2275,0.01177408,1.45,0.8,54615.33805,10000
2276,0.01177408,1.5,0.8,71202.9279,10000
2277,0.01177408,1,0.9,3964.088731,10000
2278,0.01177408,1.05,0.9,5110.267143,10000
2279,0.01177408,1.1,0.9,6591.976417,10000
2280,0.01177408,1.15,0.9,8527.704626,10000
2281,0.01177408,1.2,0.9,14487.53216,10000
2282,0.01177408,1.25,0.9,18906.15582,10000
2283,0.01177408,1.3,0.9,24648.06503,10000
2284,0.01177408,1.35,0.9,32133.44179,10000
2285,0.01177408,1.4,0.9,41892.32606,10000
2286,0.01177408,1.45,0.9,54615.35589,10000
2287,0.01177408,1.5,0.9,71202.94815,10000
2288,0.01177408,1,1,3964.088731,10000
2289,0.01177408,1.05,1,5110.272074,10000
2290,0.01177408,1.1,1,6591.978689,10000
2291,0.01177408,1.15,1,8527.710872,10000
2292,0.01177408,1.2,1,14487.53547,10000
2293,0.01177408,1.25,1,18906.16025,10000
2294,0.01177408,1.3,1,24648.06754,10000
2295,0.01177408,1.35,1,32133.44346,10000
2296,0.01177408,1.4,1,41892.3286,10000
2297,0.01177408,1.45,1,54615.35597,10000
2298,0.01177408,1.5,1,71202.95155,10000
2299,0.01534541,1,0,4204.371346,10000
2300,0.01534541,1.05,0,4204.371346,10000
2301,0.01534541,1.1,0,4204.371346,10000
2302,0.01534541,1.15,0,4204.371346,10000
2303,0.01534541,1.2,0,4204.371346,10000
2304,0.01534541,1.25,0,4204.371346,10000
2305,0.01534541,1.3,0,4204.371346,10000
2306,0.01534541,1.35,0,4204.371346,10000
2307,0.01534541,1.4,0,4204.371346,10000
2308,0.01534541,1.45,0,4204.371346,10000
2309,0.01534541,1.5,0,4204.371346,10000
2310,0.01534541,1,0.1,4204.371346,10000
2311,0.01534541,1.05,0.1,5433.863689,10000
2312,0.01534541,1.1,0.1,7025.596733,10000
2313,0.01534541,1.15,0.1,9101.783202,10000
2314,0.01534541,1.2,0.1,14469.97905,10000
2315,0.01534541,1.25,0.1,18876.87754,10000
2316,0.01534541,1.3,0.1,24607.30662,10000
2317,0.01534541,1.35,0.1,32077.10387,10000
2318,0.01534541,1.4,0.1,41814.72834,10000
2319,0.01534541,1.45,0.1,54508.75093,10000
2320,0.01534541,1.5,0.1,71056.82351,10000
2321,0.01534541,1,0.2,4204.371346,10000
2322,0.01534541,1.05,0.2,5434.208056,10000
2323,0.01534541,1.1,0.2,7026.352711,10000
2324,0.01534541,1.15,0.2,9103.136125,10000
2325,0.01534541,1.2,0.2,14472.15891,10000
2326,0.01534541,1.25,0.2,18880.20361,10000
2327,0.01534541,1.3,0.2,24612.21477,10000
2328,0.01534541,1.35,0.2,32084.19268,10000
2329,0.01534541,1.4,0.2,41824.81438,10000
2330,0.01534541,1.45,0.2,54522.96125,10000
2331,0.01534541,1.5,0.2,71076.69261,10000
2332,0.01534541,1,0.3,4204.371346,10000
2333,0.01534541,1.05,0.3,5434.30556,10000
2334,0.01534541,1.1,0.3,7026.567873,10000
2335,0.01534541,1.15,0.3,9103.523873,10000
2336,0.01534541,1.2,0.3,14472.78525,10000
2337,0.01534541,1.25,0.3,18881.16236,10000
2338,0.01534541,1.3,0.3,24613.63541,10000
2339,0.01534541,1.35,0.3,32086.25143,10000
2340,0.01534541,1.4,0.3,41827.75913,10000
2341,0.01534541,1.45,0.3,54527.12603,10000
2342,0.01534541,1.5,0.3,71082.5346,10000
2343,0.01534541,1,0.4,4204.371346,10000
2344,0.01534541,1.05,0.4,5434.343606,10000
2345,0.01534541,1.1,0.4,7026.652405,10000
2346,0.01534541,1.15,0.4,9103.672493,10000
2347,0.01534541,1.2,0.4,14473.02621,10000
2348,0.01534541,1.25,0.4,18881.53205,10000
2349,0.01534541,1.3,0.4,24614.18467,10000
2350,0.01534541,1.35,0.4,32087.05142,10000
2351,0.01534541,1.4,0.4,41828.90356,10000
2352,0.01534541,1.45,0.4,54528.75634,10000
2353,0.01534541,1.5,0.4,71084.8367,10000
2354,0.01534541,1,0.5,4204.371346,10000
2355,0.01534541,1.05,0.5,5434.359559,10000
2356,0.01534541,1.1,0.5,7026.686129,10000
2357,0.01534541,1.15,0.5,9103.731449,10000
2358,0.01534541,1.2,0.5,14473.12182,10000
2359,0.01534541,1.25,0.5,18881.67624,10000
2360,0.01534541,1.3,0.5,24614.40928,10000
2361,0.01534541,1.35,0.5,32087.36627,10000
2362,0.01534541,1.4,0.5,41829.35755,10000
2363,0.01534541,1.45,0.5,54529.39476,10000
2364,0.01534541,1.5,0.5,71085.74868,10000
2365,0.01534541,1,0.6,4204.371346,10000
2366,0.01534541,1.05,0.6,5434.366628,10000
2367,0.01534541,1.1,0.6,7026.698272,10000
2368,0.01534541,1.15,0.6,9103.753146,10000
2369,0.01534541,1.2,0.6,14473.15518,10000
2370,0.01534541,1.25,0.6,18881.73024,10000
2371,0.01534541,1.3,0.6,24614.47925,10000
2372,0.01534541,1.35,0.6,32087.4769,10000
2373,0.01534541,1.4,0.6,41829.51777,10000
2374,0.01534541,1.45,0.6,54529.62622,10000
2375,0.01534541,1.5,0.6,71086.07214,10000
2376,0.01534541,1,0.7,4204.371346,10000
2377,0.01534541,1.05,0.7,5434.369762,10000
2378,0.01534541,1.1,0.7,7026.702389,10000
2379,0.01534541,1.15,0.7,9103.759068,10000
2380,0.01534541,1.2,0.7,14473.16537,10000
2381,0.01534541,1.25,0.7,18881.74562,10000
2382,0.01534541,1.3,0.7,24614.50078,10000
2383,0.01534541,1.35,0.7,32087.51161,10000
2384,0.01534541,1.4,0.7,41829.5613,10000
2385,0.01534541,1.45,0.7,54529.69359,10000
2386,0.01534541,1.5,0.7,71086.16399,10000
2387,0.01534541,1,0.8,4204.371346,10000
2388,0.01534541,1.05,0.8,5434.371438,10000
2389,0.01534541,1.1,0.8,7026.704031,10000
2390,0.01534541,1.15,0.8,9103.761299,10000
2391,0.01534541,1.2,0.8,14473.16793,10000
2392,0.01534541,1.25,0.8,18881.74975,10000
2393,0.01534541,1.3,0.8,24614.50626,10000
2394,0.01534541,1.35,0.8,32087.51993,10000
2395,0.01534541,1.4,0.8,41829.57558,10000
2396,0.01534541,1.45,0.8,54529.7062,10000
2397,0.01534541,1.5,0.8,71086.18922,10000
2398,0.01534541,1,0.9,4204.371346,10000
2399,0.01534541,1.05,0.9,5434.372597,10000
2400,0.01534541,1.1,0.9,7026.70476,10000
2401,0.01534541,1.15,0.9,9103.761842,10000
2402,0.01534541,1.2,0.9,14473.16917,10000
2403,0.01534541,1.25,0.9,18881.75074,10000
2404,0.01534541,1.3,0.9,24614.50787,10000
2405,0.01534541,1.35,0.9,32087.52064,10000
2406,0.01534541,1.4,0.9,41829.5773,10000
2407,0.01534541,1.45,0.9,54529.71059,10000
2408,0.01534541,1.5,0.9,71086.18733,10000
2409,0.01534541,1,1,4204.371346,10000
2410,0.01534541,1.05,1,5434.375368,10000
2411,0.01534541,1.1,1,7026.706461,10000
2412,0.01534541,1.15,1,9103.764739,10000
2413,0.01534541,1.2,1,14473.17054,10000
2414,0.01534541,1.25,1,18881.75204,10000
2415,0.01534541,1.3,1,24614.50928,10000
2416,0.01534541,1.35,1,32087.52217,10000
2417,0.01534541,1.4,1,41829.58071,10000
2418,0.01534541,1.45,1,54529.71307,10000
2419,0.01534541,1.5,1,71086.19377,10000
2420,0.02,1,0,4389.064486,10000
2421,0.02,1.05,0,4389.064486,10000
2422,0.02,1.1,0,4389.064486,10000
2423,0.02,1.15,0,4389.064486,10000
2424,0.02,1.2,0,4389.064486,10000
2425,0.02,1.25,0,4389.064486,10000
2426,0.02,1.3,0,4389.064486,10000
2427,0.02,1.35,0,4389.064486,10000
2428,0.02,1.4,0,4389.064486,10000
2429,0.02,1.45,0,4389.064486,10000
2430,0.02,1.5,0,4389.064486,10000
2431,0.02,1,0.1,4389.064486,10000
2432,0.02,1.05,0.1,5684.01824,10000
2433,0.02,1.1,0.1,7362.678162,10000
2434,0.02,1.15,0.1,9552.29057,10000
2435,0.02,1.2,0.1,14459.93187,10000
2436,0.02,1.25,0.1,18859.63076,10000
2437,0.02,1.3,0.1,24583.73831,10000
2438,0.02,1.35,0.1,32045.01998,10000
2439,0.02,1.4,0.1,41771.06195,10000
2440,0.02,1.45,0.1,54449.34918,10000
2441,0.02,1.5,0.1,70976.05657,10000
2442,0.02,1,0.2,4389.064486,10000
2443,0.02,1.05,0.2,5684.266636,10000
2444,0.02,1.1,0.2,7363.234611,10000
2445,0.02,1.15,0.2,9553.288334,10000
2446,0.02,1.2,0.2,14461.54208,10000
2447,0.02,1.25,0.2,18862.09229,10000
2448,0.02,1.3,0.2,24587.37538,10000
2449,0.02,1.35,0.2,32050.27667,10000
2450,0.02,1.4,0.2,41778.55181,10000
2451,0.02,1.45,0.2,54459.91275,10000
2452,0.02,1.5,0.2,70990.85188,10000
2453,0.02,1,0.3,4389.064486,10000
2454,0.02,1.05,0.3,5684.330565,10000
2455,0.02,1.1,0.3,7363.37785,10000
2456,0.02,1.15,0.3,9553.546112,10000
2457,0.02,1.2,0.3,14461.96108,10000
2458,0.02,1.25,0.3,18862.73272,10000
2459,0.02,1.3,0.3,24588.32586,10000
2460,0.02,1.35,0.3,32051.65777,10000
2461,0.02,1.4,0.3,41780.52909,10000
2462,0.02,1.45,0.3,54462.71488,10000
2463,0.02,1.5,0.3,70994.78921,10000
2464,0.02,1,0.4,4389.064486,10000
2465,0.02,1.05,0.4,5684.352204,10000
2466,0.02,1.1,0.4,7363.424764,10000
2467,0.02,1.15,0.4,9553.630493,10000
2468,0.02,1.2,0.4,14462.09606,10000
2469,0.02,1.25,0.4,18862.94032,10000
2470,0.02,1.3,0.4,24588.63413,10000
2471,0.02,1.35,0.4,32052.10621,10000
2472,0.02,1.4,0.4,41781.17109,10000
2473,0.02,1.45,0.4,54463.62671,10000
2474,0.02,1.5,0.4,70996.08099,10000
2475,0.02,1,0.5,4389.064486,10000
2476,0.02,1.05,0.5,5684.360013,10000
2477,0.02,1.1,0.5,7363.439754,10000
2478,0.02,1.15,0.5,9553.655913,10000
2479,0.02,1.2,0.5,14462.13745,10000
2480,0.02,1.25,0.5,18863.00466,10000
2481,0.02,1.3,0.5,24588.7292,10000
2482,0.02,1.35,0.5,32052.24419,10000
2483,0.02,1.4,0.5,41781.3717,10000
2484,0.02,1.45,0.5,54463.90684,10000
2485,0.02,1.5,0.5,70996.47858,10000
2486,0.02,1,0.6,4389.064486,10000
2487,0.02,1.05,0.6,5684.362533,10000
2488,0.02,1.1,0.6,7363.443682,10000
2489,0.02,1.15,0.6,9553.662923,10000
2490,0.02,1.2,0.6,14462.14867,10000
2491,0.02,1.25,0.6,18863.02101,10000
2492,0.02,1.3,0.6,24588.75415,10000
2493,0.02,1.35,0.6,32052.28149,10000
2494,0.02,1.4,0.6,41781.42246,10000
2495,0.02,1.45,0.6,54463.98172,10000
2496,0.02,1.5,0.6,70996.58115,10000
2497,0.02,1,0.7,4389.064486,10000
2498,0.02,1.05,0.7,5684.363894,10000
2499,0.02,1.1,0.7,7363.445338,10000
2500,0.02,1.15,0.7,9553.664403,10000
2501,0.02,1.2,0.7,14462.15087,10000
2502,0.02,1.25,0.7,18863.02457,10000
2503,0.02,1.3,0.7,24588.75878,10000
2504,0.02,1.35,0.7,32052.28828,10000
2505,0.02,1.4,0.7,41781.43297,10000
2506,0.02,1.45,0.7,54463.99874,10000
2507,0.02,1.5,0.7,70996.60418,10000
2508,0.02,1,0.8,4389.064486,10000
2509,0.02,1.05,0.8,5684.364487,10000
2510,0.02,1.1,0.8,7363.446001,10000
2511,0.02,1.15,0.8,9553.66545,10000
2512,0.02,1.2,0.8,14462.15196,10000
2513,0.02,1.25,0.8,18863.02567,10000
2514,0.02,1.3,0.8,24588.76058,10000
2515,0.02,1.35,0.8,32052.28912,10000
2516,0.02,1.4,0.8,41781.43362,10000
2517,0.02,1.45,0.8,54463.99921,10000
2518,0.02,1.5,0.8,70996.60709,10000
2519,0.02,1,0.9,4389.064486,10000
2520,0.02,1.05,0.9,5684.365337,10000
2521,0.02,1.1,0.9,7363.44627,10000
2522,0.02,1.15,0.9,9553.66446,10000
2523,0.02,1.2,0.9,14462.15249,10000
2524,0.02,1.25,0.9,18863.02488,10000
2525,0.02,1.3,0.9,24588.76079,10000
2526,0.02,1.35,0.9,32052.28939,10000
2527,0.02,1.4,0.9,41781.4351,10000
2528,0.02,1.45,0.9,54464.00206,10000
2529,0.02,1.5,0.9,70996.6084,10000
2530,0.02,1,1,4389.064486,10000
2531,0.02,1.05,1,5684.367166,10000
2532,0.02,1.1,1,7363.447325,10000
2533,0.02,1.15,1,9553.66657,10000
2534,0.02,1.2,1,14462.15306,10000
2535,0.02,1.25,1,18863.02668,10000
2536,0.02,1.3,1,24588.76218,10000
2537,0.02,1.35,1,32052.2904,10000
2538,0.02,1.4,1,41781.43675,10000
2539,0.02,1.45,1,54464.00339,10000
2540,0.02,1.5,1,70996.61043,10000
2541,0,1,0,199.9989234,10000
2542,0,1.05,0,199.9989234,10000
2543,0,1.1,0,199.9989234,10000
2544,0,1.15,0,199.9989234,10000
2545,0,1.2,0,199.9989234,10000
2546,0,1.25,0,199.9989234,10000
2547,0,1.3,0,199.9989234,10000
2548,0,1.35,0,199.9989234,10000
2549,0,1.4,0,199.9989234,10000
2550,0,1.45,0,199.9989234,10000
2551,0,1.5,0,199.9989234,10000
2552,0,1,0.1,199.9989234,10000
2553,0,1.05,0.1,1324.87787,1290.367397
2554,0,1.1,0.1,15606.95907,10000
2555,0,1.15,0.1,16885.12323,10000
2556,0,1.2,0.1,17593.55629,10000
2557,0,1.25,0.1,18112.57548,10000
2558,0,1.3,0.1,18534.53653,10000
2559,0,1.35,0.1,18896.56445,10000
2560,0,1.4,0.1,19217.33578,10000
2561,0,1.45,0.1,19507.55362,10000
2562,0,1.5,0.1,19773.9512,10000
2563,0,1,0.2,199.9989234,10000
2564,0,1.05,0.2,1926.742254,1748.20482
2565,0,1.1,0.2,16293.29494,10000
2566,0,1.15,0.2,17668.25528,10000
2567,0,1.2,0.2,18433.01327,10000
2568,0,1.25,0.2,18990.49105,10000
2569,0,1.3,0.2,19442.11033,10000
2570,0,1.35,0.2,19828.70625,10000
2571,0,1.4,0.2,20170.71053,10000
2572,0,1.45,0.2,20479.80825,10000
2573,0,1.5,0.2,20763.31781,10000
2574,0,1,0.3,199.9989234,10000
2575,0,1.05,0.3,2214.494337,1961.895156
2576,0,1.1,0.3,16666.64314,10000
2577,0,1.15,0.3,18153.77065,10000
2578,0,1.2,0.3,18965.68976,10000
2579,0,1.25,0.3,19552.38009,10000
2580,0,1.3,0.3,20025.52952,10000
2581,0,1.35,0.3,20429.44113,10000
2582,0,1.4,0.3,20786.13154,10000
2583,0,1.45,0.3,21108.12392,10000
2584,0,1.5,0.3,21403.23662,10000
2585,0,1,0.4,199.9989234,10000
2586,0,1.05,0.4,2382.188052,2085.148124
2587,0,1.1,0.4,16927.61764,10000
2588,0,1.15,0.4,18525.54894,10000
2589,0,1.2,0.4,19379.30153,10000
2590,0,1.25,0.4,19990.79871,10000
2591,0,1.3,0.4,20481.77223,10000
2592,0,1.35,0.4,20899.87537,10000
2593,0,1.4,0.4,21268.47509,10000
2594,0,1.45,0.4,21600.88566,10000
2595,0,1.5,0.4,21905.27099,10000
2596,0,1,0.5,199.9989234,10000
2597,0,1.05,0.5,2492.759281,2165.944868
2598,0,1.1,0.5,17131.76726,10000
2599,0,1.15,0.5,18841.78971,10000
2600,0,1.2,0.5,19735.01321,10000
2601,0,1.25,0.5,20369.21538,10000
2602,0,1.3,0.5,20876.26217,10000
2603,0,1.35,0.5,21306.98897,10000
2604,0,1.4,0.5,21686.15057,10000
2605,0,1.45,0.5,22027.73071,10000
2606,0,1.5,0.5,22340.28248,10000
2607,0,1,0.6,199.9989234,10000
2608,0,1.05,0.6,2572.205361,2223.777727
2609,0,1.1,0.6,17303.13387,10000
2610,0,1.15,0.6,19131.33137,10000
2611,0,1.2,0.6,20063.93938,10000
2612,0,1.25,0.6,20720.20226,10000
2613,0,1.3,0.6,21242.6633,10000
2614,0,1.35,0.6,21685.42233,10000
2615,0,1.4,0.6,22074.58125,10000
2616,0,1.45,0.6,22424.81831,10000
2617,0,1.5,0.6,22745.05739,10000
2618,0,1,0.7,199.9989234,10000
2619,0,1.05,0.7,2633.387804,2268.195156
2620,0,1.1,0.7,17455.34459,10000
2621,0,1.15,0.7,19414.908,10000
2622,0,1.2,0.7,20389.24484,10000
2623,0,1.25,0.7,21068.3558,10000
2624,0,1.3,0.7,21606.56285,10000
2625,0,1.35,0.7,22061.48073,10000
2626,0,1.4,0.7,22460.78168,10000
2627,0,1.45,0.7,22819.71092,10000
2628,0,1.5,0.7,23147.7082,10000
2629,0,1,0.8,199.9989234,10000
2630,0,1.05,0.8,2683.900138,2304.789652
2631,0,1.1,0.8,17598.91896,10000
2632,0,1.15,0.8,19716.54704,10000
2633,0,1.2,0.8,20738.95502,10000
2634,0,1.25,0.8,21443.69252,10000
2635,0,1.3,0.8,21999.38076,10000
2636,0,1.35,0.8,22467.77662,10000
2637,0,1.4,0.8,22878.12312,10000
2638,0,1.45,0.8,23246.60079,10000
2639,0,1.5,0.8,23583.07008,10000
2640,0,1,0.9,199.9989234,10000
2641,0,1.05,0.9,2730.146648,2338.234103
2642,0,1.1,0.9,17748.30549,10000
2643,0,1.15,0.9,20088.61943,10000
2644,0,1.2,0.9,21176.06536,10000
2645,0,1.25,0.9,21914.51594,10000
2646,0,1.3,0.9,22492.82966,10000
2647,0,1.35,0.9,22978.5086,10000
2648,0,1.4,0.9,23403.03707,10000
2649,0,1.45,0.9,23783.69905,10000
2650,0,1.5,0.9,24130.88231,10000
2651,0,1,1,199.9989234,10000
2652,0,1.05,1,2841.593647,2418.692239
2653,0,1.1,1,18173.39162,10000
2654,0,1.15,1,24563.3387,10000
2655,0,1.2,1,33143.37518,10000
2656,0,1.25,1,44719.62336,10000
2657,0,1.3,1,60339.24628,10000
2658,0,1.35,1,81414.5354,10000
2659,0,1.4,1,109851.0615,10000
2660,0,1.45,1,148219.9785,10000
2661,0,1.5,1,199990.5,10000
